id	emotion
34122_0063_A_548	0.062111858278512955,0.036791399121284485,0.012216264382004738,0.06285294890403748,0.10025536268949509,0.08139883726835251
34122_0063_A_549	0.04426835477352142,0.4238123595714569,0.013109179213643074,0.01933392696082592,0.013560760766267776,0.16653552651405334
34122_0063_A_550	0.14471858739852905,1.5752589702606201,0.014736460521817207,0.019331179559230804,0.0073974644765257835,0.12940096855163574
34122_0064_A_551	0.018736619502305984,0.03285732492804527,0.019488006830215454,0.13724324107170105,0.15297779440879822,0.020715858787298203
34122_0064_A_552	0.008940398693084717,0.018425118178129196,0.005523737985640764,0.041442979127168655,0.05101163685321808,0.01955433003604412
34122_0064_A_553	0.0017397510819137096,0.04076140373945236,0.08769366145133972,0.03133394569158554,0.026920273900032043,0.059017863124608994
34122_0064_A_554	0.025121860206127167,0.017281534150242805,0.010776982642710209,0.1568102240562439,0.1946008801460266,0.1649899035692215
34122_0064_A_555	0.009398898109793663,0.18657028675079346,0.07974977791309357,0.12096286565065384,0.05361863970756531,0.10112559795379639
34122_0064_A_556	0.005028535611927509,0.03077774867415428,0.09541338682174683,0.037755291908979416,0.0263390950858593,0.022204291075468063
34122_0064_A_557	0.0023232409730553627,0.04528285190463066,0.02780783921480179,0.06044411659240723,0.024637235328555107,0.0490712933242321
34122_0064_A_558	0.004861015360802412,0.033261463046073914,0.07766924053430557,0.02236945368349552,0.05091231316328049,0.07253670692443848
34122_0064_A_559	0.00235961377620697,0.030240654945373535,0.02761739492416382,0.07106811553239822,0.038504041731357574,0.05998154729604721
34122_0064_A_560	0.004511768463999033,0.0848807692527771,0.6415334939956665,0.17881710827350616,0.05537247285246849,0.08490972220897675
34122_0064_A_561	0.004037581384181976,0.05471530929207802,0.1186407059431076,0.08087252080440521,0.08282709121704102,0.04010144621133804
34122_0065_A_562	0.0074021704494953156,0.043630167841911316,0.08055911958217621,0.028239421546459198,1.6164612770080566,0.0316632054746151
34122_0065_A_563	0.014322098344564438,0.04419109970331192,0.11181022971868515,0.06144126504659653,0.08317968994379044,0.07137376815080643
34122_0065_A_564	0.00658264197409153,0.028040211647748947,0.041504260152578354,0.0704338401556015,0.08565875142812729,0.03887205943465233
34122_0065_A_565	0.003354148007929325,0.011316140182316303,0.006026596762239933,0.018073050305247307,0.0435774028301239,0.03777191415429115
34122_0065_A_566	0.027467334643006325,0.04641004651784897,0.005122058559209108,0.016071569174528122,0.009851252660155296,0.010819035582244396
34122_0065_A_567	0.006985602900385857,0.010756213217973709,0.028764482587575912,0.47900390625,0.2191837728023529,0.2191617488861084
34122_0065_A_568	0.0022043960634618998,0.009372949600219727,0.04401811212301254,0.20457471907138824,0.3734692931175232,0.05775460973381996
34122_0065_A_569	0.005151565186679363,0.03439218923449516,0.011858198791742325,0.03722955286502838,0.022974815219640732,0.02375931665301323
34122_0065_A_570	0.0012620070483535528,0.0075580403208732605,0.02910979650914669,0.0799112543463707,0.1693427413702011,0.1386469304561615
34122_0065_A_571	0.006685509346425533,0.015490952879190445,0.03816620260477066,1.0721889734268188,0.061909325420856476,0.06206836551427841
34122_0065_A_572	0.006823027040809393,0.018407253548502922,0.012154681608080864,0.35809141397476196,0.08740918338298798,0.03028012067079544
34122_0065_A_573	0.009804388508200645,0.022891657426953316,0.01844882220029831,1.2309200763702393,0.04928363114595413,0.062351927161216736
34122_0065_A_575	0.005002996884286404,0.020747078582644463,0.015424934215843678,1.3216240406036377,0.0453910157084465,0.045975007116794586
34122_0065_A_576	0.026463627815246582,0.16608640551567078,0.048550501465797424,0.46308600902557373,0.10035586357116699,0.048900503665208817
34122_0065_A_577	0.006016183644533157,0.023709971457719803,0.006808477453887463,0.08105862140655518,0.008570722304284573,0.05151733011007309
34122_0065_A_578	0.008119520731270313,0.03120999038219452,0.0034342329017817974,0.031748801469802856,0.011412988416850567,0.056961044669151306
34122_0065_A_579	0.0035066045820713043,0.004846328403800726,0.016248732805252075,0.013901758007705212,0.06091092526912689,0.01837964728474617
34122_0065_A_580	0.020995164290070534,0.016298390924930573,0.005495971068739891,0.09662654995918274,0.025069719180464745,0.06358760595321655
34122_0065_A_581	0.00766733568161726,0.027394887059926987,0.016126466915011406,1.0253539085388184,0.08179385960102081,0.049864597618579865
34122_0065_A_582	0.004548558499664068,0.01899806037545204,0.10653114318847656,0.18686223030090332,0.09437975287437439,0.6466935276985168
34122_0066_A_583	0.0014100322732701898,0.008991740643978119,0.016707999631762505,0.2668933570384979,0.09951242804527283,0.01703927479684353
34122_0066_A_586	0.01956874132156372,0.015653938055038452,0.0225095022469759,0.5467352867126465,0.1910795420408249,0.094415083527565
34122_0066_A_589	0.016942370682954788,0.01698135957121849,0.05295325443148613,0.0514519140124321,0.21639083325862885,0.12257970124483109
34122_0066_A_592	0.013220645487308502,0.026815447956323624,0.17121672630310059,0.4002067744731903,0.047438498586416245,0.0949254035949707
34122_0066_A_593	0.008973595686256886,0.01748921349644661,0.06922569870948792,0.3755154311656952,0.04045281186699867,0.0803316980600357
34122_0066_A_594	0.007714537438005209,0.03034627065062523,0.029811184853315353,0.7835376262664795,0.1085469201207161,0.2515890300273895
34122_0067_A_595	0.004342513624578714,0.043261587619781494,0.004597947467118502,0.009058980271220207,0.00840629730373621,0.010545818135142326
34122_0067_A_596	0.0077401092275977135,0.06743229925632477,0.010751957073807716,0.0508393831551075,0.013638820499181747,0.018473897129297256
34122_0067_A_598	0.005567219108343124,0.056002043187618256,0.03487369418144226,0.02247612737119198,0.012068696320056915,0.026497581973671913
34122_0067_A_599	0.011992544867098331,0.05385059118270874,0.020082099363207817,0.008414516225457191,0.05140407383441925,0.03745553642511368
34122_0067_A_600	0.005804343614727259,0.026371806859970093,0.010358188301324844,0.006784869357943535,0.016603069379925728,0.014379140920937061
34122_0067_A_601	0.135684072971344,0.16507799923419952,0.03501347452402115,0.033883560448884964,0.011379625648260117,0.15432049334049225
34122_0067_A_603	0.2371615171432495,0.7108049988746643,0.023610465228557587,0.01648145541548729,0.017061490565538406,0.20047029852867126
34122_0067_A_604	0.003561542835086584,0.013078426010906696,0.010191609151661396,0.008805805817246437,0.01345016062259674,0.04548787325620651
34122_0067_A_605	0.036821961402893066,0.5520683526992798,0.04257820174098015,0.03112787753343582,0.05381890386343002,0.15989170968532562
34122_0068_A_608	0.012478765100240707,0.020745044574141502,0.05347171425819397,1.2691394090652466,0.025548230856657028,0.11498664319515228
34122_0068_A_609	0.010759510099887848,0.049991510808467865,0.0625525563955307,0.16852585971355438,0.12768006324768066,0.06434415280818939
34122_0068_A_610	0.014728426933288574,0.10274910181760788,0.01950397528707981,0.026144199073314667,0.015836885198950768,0.17961221933364868
34122_0068_A_611	0.005810386035591364,0.041513197124004364,0.04453181475400925,1.060200572013855,0.02003011852502823,0.04388938844203949
34122_0068_A_612	0.015568481758236885,0.016279231756925583,0.18881817162036896,0.19104814529418945,1.0090906620025635,0.5747746825218201
34122_0068_A_613	0.014224732294678688,0.027235466986894608,0.10462445765733719,0.045524712651968,0.5997154712677002,0.057029590010643005
34122_0068_A_614	0.4164777398109436,0.12529069185256958,0.012694509699940681,0.023649031296372414,0.07372540235519409,0.3142886459827423
34122_0068_A_615	0.012356182560324669,0.005309966392815113,0.01763923466205597,0.014030350372195244,0.62771075963974,0.008295651525259018
34122_0068_A_616	0.004705482628196478,0.02270045131444931,0.005139411427080631,0.1136154904961586,0.13259807229042053,0.04851964861154556
34122_0068_A_617	0.0012730223825201392,0.007245195563882589,0.10002218186855316,0.023299887776374817,0.047010865062475204,0.030022339895367622
34122_0068_A_618	0.008220220915973186,0.027183422818779945,1.9926600456237793,0.022562282159924507,0.026079770177602768,0.013478264212608337
34122_0068_A_619	0.004227388184517622,0.03658634424209595,0.0049241576343774796,0.03231970593333244,0.013385382480919361,0.02026284672319889
34122_0068_A_620	0.0383169911801815,0.022149696946144104,0.013941258192062378,0.012561867013573647,0.022013824433088303,0.05007169023156166
34122_0068_A_621	0.016412142664194107,0.15753202140331268,0.6819724440574646,1.3714265823364258,0.2860656678676605,0.17222845554351807
34122_0068_A_622	0.007075672037899494,0.0035792789421975613,0.010870111174881458,0.07561086118221283,0.3862662613391876,0.041461482644081116
34122_0068_A_623	0.007574190851300955,0.00296013243496418,0.01906357891857624,0.1857725828886032,0.5901201963424683,0.6638763546943665
34122_0068_A_624	0.006691408809274435,0.002055642195045948,0.014468737877905369,0.05541007220745087,0.510852038860321,0.13550789654254913
34122_0068_A_625	0.03899003937840462,0.03428923711180687,0.012751517817378044,0.6504523158073425,0.07967796176671982,0.11162220686674118
34122_0068_A_626	0.0008282747003249824,0.010980206541717052,0.1116192638874054,0.025059986859560013,0.12653830647468567,0.02486996166408062
34122_0068_A_627	0.0008592259255237877,0.0038070359732955694,0.026023022830486298,0.04675750434398651,0.08557809144258499,0.03293360769748688
34122_0068_A_628	0.007527763955295086,0.1463184505701065,0.02725985273718834,0.023604031652212143,0.016642315313220024,0.08048935234546661
34122_0068_A_629	0.006962958723306656,0.07280799746513367,0.035934723913669586,0.021728962659835815,0.03419967740774155,0.188039630651474
34122_0068_A_630	0.015577641315758228,0.028992775827646255,0.024274220690131187,0.8083063960075378,0.13385723531246185,0.22134020924568176
34122_0068_A_631	0.008846795186400414,0.013071156106889248,0.0187089666724205,2.21036696434021,0.05863494426012039,0.20196349918842316
34122_0068_A_632	0.006008741911500692,0.0071802083402872086,0.014939761720597744,1.2914936542510986,0.10731323808431625,0.4408610463142395
34122_0068_A_633	0.042382579296827316,0.04539753496646881,0.02058740332722664,0.24057692289352417,0.36945614218711853,0.5785309076309204
34122_0068_A_634	0.004741381853818893,0.017379995435476303,0.02638353779911995,1.4615297317504883,0.1105976551771164,0.022188901901245117
34122_0068_A_635	0.0024179182946681976,0.0045849778689444065,0.0215848907828331,0.6779087781906128,0.24260032176971436,0.22741377353668213
34122_0068_A_636	0.021961182355880737,0.009177288971841335,0.22212627530097961,0.15905459225177765,1.468177080154419,0.6652552485466003
34122_0068_A_637	0.0036010490730404854,0.018094846978783607,0.016231881454586983,1.833998441696167,0.03236659988760948,0.11458626389503479
34122_0068_A_638	0.0067938100546598434,0.014115279540419579,0.015518328174948692,0.07147719711065292,0.11653588712215424,0.06164325028657913
34122_0068_A_639	0.0038335896097123623,0.011663408949971199,0.029281169176101685,1.2066136598587036,0.072677843272686,0.3790545165538788
34122_0068_A_640	0.007524735294282436,0.033601898699998856,0.04053321108222008,0.06648719310760498,0.12678192555904388,0.046362198889255524
34122_0068_A_641	0.022547893226146698,0.030338536947965622,0.0038099526427686214,0.45898109674453735,0.024560825899243355,0.12145505845546722
34122_0068_A_643	0.002150129061192274,0.013424238190054893,0.06252771615982056,0.1640251725912094,0.010497982613742352,0.010699573904275894
34122_0068_A_644	0.026042629033327103,0.03736991062760353,0.014121363870799541,0.8555335998535156,0.01738344132900238,0.03939201682806015
34122_0068_A_645	0.0033903338480740786,0.010699186474084854,0.04798443987965584,0.4030194878578186,0.01074640080332756,0.026964057236909866
34122_0069_A_646	0.0019377860007807612,0.007591200061142445,0.005413210950791836,0.004931476898491383,0.0597594752907753,0.003558460623025894
34122_0069_A_648	0.006145928055047989,0.012765780091285706,0.0087818568572402,0.08710938692092896,0.057739924639463425,0.05829574167728424
34122_0069_A_649	0.004705166909843683,0.013841698877513409,0.02106930874288082,0.03695794939994812,0.06104284152388573,0.03709055110812187
34122_0069_A_650	0.00807168334722519,0.017324354499578476,0.016910267993807793,0.08248590677976608,0.06425803154706955,0.03694616258144379
34122_0069_A_651	0.0038846670649945736,0.0227975994348526,0.11924616992473602,0.22543147206306458,0.1084379255771637,0.08147896081209183
34122_0069_A_652	0.004511323757469654,0.023511871695518494,0.03354771062731743,0.6870980262756348,0.02447669580578804,0.09358914196491241
34122_0069_A_653	0.03647054731845856,0.03016636148095131,0.005384414456784725,0.018194973468780518,0.03476257994771004,0.027053192257881165
34122_0070_A_654	0.013098323717713356,0.00470305047929287,0.006240669172257185,0.03747010603547096,0.283143013715744,0.036872461438179016
34122_0070_A_655	0.004944721236824989,0.005273425951600075,0.005449016112834215,0.01915896125137806,0.20160791277885437,0.08671196550130844
34122_0070_A_656	0.004276908002793789,0.06679011136293411,0.028575323522090912,0.014517230913043022,0.0179903544485569,0.03550168499350548
34122_0070_A_657	0.04169850796461105,0.10192306339740753,0.0067174313589930534,0.04390347748994827,0.030065812170505524,0.14204463362693787
34122_0070_A_658	0.013780047185719013,0.04659302532672882,0.16352379322052002,0.02641826495528221,0.08607107400894165,0.13978400826454163
34122_0071_A_659	0.7439894676208496,1.8869400024414062,0.03851005807518959,0.0015085372142493725,0.024747736752033234,0.10048756003379822
34122_0071_A_660	0.7214588522911072,2.1259212493896484,0.04753851890563965,0.0016128895804286003,0.028681490570306778,0.09601517021656036
34122_0071_A_661	0.06968869268894196,0.06735475361347198,0.00866121519356966,0.010885678231716156,0.029787998646497726,0.12539970874786377
34122_0071_A_662	0.42967575788497925,0.2531130015850067,0.02531582862138748,0.04253251105546951,0.03771296888589859,1.2378599643707275
34122_0071_A_663	0.01896095462143421,0.17259792983531952,0.026518769562244415,0.028437992557883263,0.026502544060349464,0.0474812351167202
